PARTY_ID|CUSTOMER_ID|PARTY_ROLE_ID
708|708|1
708|58350|3
708|27302|7
708|11032|2
708|107566|6
709|709|1
709|87445|6
709|89193|7
709|57678|5
710|710|1
710|107276|8
711|711|1
711|93456|6
711|47658|5
712|712|1
713|713|1
714|714|1
714|98263|6
715|715|1
715|57436|8
715|17732|5
715|96032|7
716|716|1
716|105383|5
717|717|1
717|53239|8
717|31026|2
717|95123|2
717|39081|2
718|718|1
718|110778|5
718|117385|6
718|85923|7
719|719|1
719|114672|5
719|47670|7
719|24324|4
719|103023|8
720|720|1
721|721|1
721|31729|5
721|51687|4
722|722|1
722|86260|7
722|94452|2
723|723|1
723|75492|2
723|28167|3
723|96315|4
723|27283|4
724|724|1
725|725|1
725|6870|5
725|87020|4
726|726|1
726|26478|5
727|727|1
727|97836|6
728|728|1
728|102124|6
728|75485|6
729|729|1
730|730|1
730|66862|6
731|731|1
731|14566|7
731|43131|5
732|732|1
732|63268|5
733|733|1
733|71317|2
733|69154|7
733|53503|6
734|734|1
734|55813|5
734|43205|2
735|735|1
736|736|1
736|45038|3
736|15616|8
737|737|1
737|59795|5
737|70967|2
737|75027|2
737|10132|2
738|738|1
738|67825|7
738|23334|8
738|80398|8
739|739|1
740|740|1
740|3947|3
741|741|1
741|53145|3
741|23196|5
741|10529|3
741|46390|3
742|742|1
743|743|1
743|39295|8
743|93254|6
744|744|1
744|68515|2
744|66197|8
744|18821|5
745|745|1
745|50146|3
745|26587|5
745|75652|2
746|746|1
746|109326|7
746|27427|6
747|747|1
747|31177|4
747|61179|4
747|26561|6
747|62287|4
748|748|1
748|83826|8
748|91376|6
749|749|1
749|5627|3
749|42020|2
749|65784|2
749|15762|2
750|750|1
750|29330|2
750|2188|7
750|17984|5
751|751|1
751|47997|5
751|39870|4
752|752|1
752|92007|2
753|753|1
753|87627|4
754|754|1
754|110422|7
754|78879|6
754|87213|2
754|24266|2
755|755|1
755|15742|8
756|756|1
756|35922|2
756|52098|5
756|39943|7
757|757|1
757|59043|2
758|758|1
758|46985|5
758|108167|7
758|107212|5
759|759|1
760|760|1
760|83858|3
760|71981|7
760|92797|2
761|761|1
761|21239|2
761|116401|5
761|82913|3
762|762|1
762|9821|5
762|13415|3
762|78958|8
763|763|1
763|87418|2
763|27619|3
764|764|1
764|60556|7
764|31531|7
765|765|1
766|766|1
767|767|1
767|109862|6
767|4970|2
768|768|1
768|63104|6
768|87698|2
769|769|1
769|13416|2
769|99597|6
769|23889|6
770|770|1
770|70363|4
770|11737|3
770|44593|6
770|53503|5
771|771|1
771|60750|2
771|69455|2
771|101575|8
771|72642|7
772|772|1
773|773|1
773|105606|2
773|29646|8
773|62771|8
773|71166|6
774|774|1
775|775|1
775|51245|2
776|776|1
777|777|1
778|778|1
778|55840|4
778|87082|2
779|779|1
779|79963|5
779|6064|6
779|18596|5
780|780|1
780|61631|7
780|9636|2
780|11231|8
780|113788|5
781|781|1
781|67620|3
782|782|1
782|96708|2
782|109315|7
782|116987|5
783|783|1
783|6429|6
783|52325|2
784|784|1
784|41665|6
784|83411|2
784|84531|7
784|87421|3
785|785|1
786|786|1
786|17536|8
786|72578|4
787|787|1
788|788|1
788|102533|5
788|110537|5
788|39247|3
788|57696|2
789|789|1
790|790|1
790|111907|7
790|64301|5
790|112415|6
791|791|1
792|792|1
792|69237|3
792|14258|7
793|793|1
793|33389|6
794|794|1
795|795|1
795|85479|4
796|796|1
796|106956|7
797|797|1
797|8166|4
798|798|1
798|21522|6
798|81957|2
799|799|1
799|82155|2
799|107133|6
799|16031|3
799|107364|8
800|800|1
800|83432|7
801|801|1
801|39408|3
802|802|1
802|34744|2
802|16880|3
802|22876|8
802|39517|6
803|803|1
804|804|1
804|83148|2
804|10937|3
804|1451|3
804|104167|3
805|805|1
806|806|1
806|62992|5
806|84784|7
807|807|1
807|110613|2
807|7703|7
808|808|1
808|14170|6
808|77450|7
808|5031|2
808|119819|6
809|809|1
809|49340|2
809|29281|2
809|79405|2
810|810|1
810|43318|3
810|16890|2
810|76566|3
810|40940|8
811|811|1
811|87486|6
811|12599|3
811|57749|2
811|64128|7
812|812|1
812|90543|4
812|84434|4
812|20722|6
812|44330|7
813|813|1
813|16101|5
813|22266|8
814|814|1
815|815|1
816|816|1
816|115363|6
816|92882|3
816|110286|2
817|817|1
817|75388|3
817|73571|8
817|25260|8
817|103198|3
818|818|1
818|48061|2
818|116195|8
819|819|1
819|74012|8
819|52873|5
819|2260|5
820|820|1
820|83275|2
821|821|1
821|100747|4
821|1560|6
821|112974|7
821|92797|2
822|822|1
823|823|1
823|99402|6
823|3604|3
823|79604|2
823|96744|7
824|824|1
824|52264|5
824|118857|3
824|14414|3
824|47126|4
825|825|1
826|826|1
826|113186|7
826|20338|2
827|827|1
827|118378|3
827|12688|4
827|84514|5
828|828|1
829|829|1
829|969|4
829|33461|2
830|830|1
830|104925|5
830|115073|2
831|831|1
831|3746|2
831|19809|8
832|832|1
833|833|1
833|72335|3
834|834|1
834|50641|2
834|20087|2
835|835|1
835|60591|2
835|54796|4
835|77962|7
835|110387|2
836|836|1
836|79272|5
836|100135|6
836|118916|2
837|837|1
837|23686|2
837|17273|2
837|55030|5
837|12757|6
838|838|1
838|1523|8
838|25799|3
838|3174|7
839|839|1
839|42651|7
840|840|1
840|37887|8
841|841|1
841|87178|5
841|40508|4
842|842|1
842|64439|3
842|14503|6
843|843|1
843|113881|5
843|77929|7
843|74159|6
843|81001|6
844|844|1
844|97358|8
844|12161|8
844|16989|8
844|41277|2
845|845|1
845|15485|3
845|16990|2
845|5143|7
845|92278|8
846|846|1
846|107191|2
846|105881|3
846|94152|2
847|847|1
847|4756|6
848|848|1
848|11123|2
848|119749|5
848|115090|7
848|53469|2
849|849|1
849|82016|2
849|1853|7
849|24137|4
849|107119|5
850|850|1
851|851|1
851|117997|8
851|20483|4
852|852|1
853|853|1
853|75894|6
853|29413|8
853|110524|8
854|854|1
854|119963|2
854|41333|4
854|8262|5
854|87432|5
855|855|1
855|19571|2
856|856|1
856|7642|6
856|48215|6
856|81602|5
856|99305|2
857|857|1
857|12217|2
857|98172|5
858|858|1
858|64406|3
859|859|1
859|98694|3
859|80257|6
860|860|1
860|102156|2
860|60168|5
861|861|1
861|38791|3
861|76391|7
861|78525|8
861|26973|5
862|862|1
862|73102|4
862|26670|8
862|22070|4
863|863|1
863|56165|5
863|54397|4
863|64157|5
863|69348|5
864|864|1
864|36724|3
864|34163|3
864|86886|2
864|105125|2
865|865|1
866|866|1
867|867|1
867|98998|8
867|106770|8
867|45139|2
867|36733|5
868|868|1
868|116428|6
869|869|1
869|78479|3
870|870|1
870|63308|7
870|97223|6
870|69720|6
870|48948|2
871|871|1
872|872|1
873|873|1
873|101690|4
873|69920|5
873|31027|5
873|91163|8
874|874|1
874|42061|2
874|99363|6
874|9661|7
875|875|1
875|57990|2
876|876|1
876|39546|2
876|102437|6
877|877|1
878|878|1
879|879|1
879|81123|7
879|94836|8
879|36598|2
880|880|1
880|3398|8
880|96159|4
880|55811|2
880|54064|5
881|881|1
881|35992|2
882|882|1
882|39979|5
882|57070|5
882|108935|2
883|883|1
884|884|1
884|27160|5
885|885|1
885|39043|6
885|26694|2
886|886|1
886|109044|7
886|113533|2
886|87295|4
887|887|1
887|46394|2
888|888|1
888|22102|7
888|19907|8
888|4238|3
888|90543|7
889|889|1
889|75504|2
890|890|1
890|108797|7
890|115106|8
890|74786|4
891|891|1
891|11761|8
891|94448|2
892|892|1
892|37986|4
892|72617|2
892|29206|5
892|93553|4
893|893|1
893|88138|8
893|74956|3
893|55426|2
894|894|1
894|3952|3
894|14394|2
894|54487|6
895|895|1
896|896|1
896|117972|4
896|110848|2
896|46936|3
896|97411|3
897|897|1
897|15409|2
897|88643|5
897|111528|8
897|5535|8
898|898|1
898|53543|4
898|110687|4
899|899|1
899|30284|7
899|32370|7
899|77856|3
899|26107|2
900|900|1
900|80520|5
901|901|1
901|45467|6
901|119074|6
901|28811|4
901|90585|3
902|902|1
902|75313|6
902|88105|2
902|77583|7
903|903|1
903|62391|8
903|81317|7
904|904|1
904|48635|4
904|64650|2
904|114445|7
904|90725|6
905|905|1
905|52710|7
905|98286|7
905|17124|5
905|82339|5
906|906|1
906|62634|2
907|907|1
907|37406|5
907|1135|8
907|4459|2
908|908|1
909|909|1
909|73833|2
909|117818|2
910|910|1
910|15822|4
910|77185|6
910|71576|6
911|911|1
911|38075|4
911|79276|7
911|14555|5
912|912|1
912|12599|4
912|93770|3
912|95158|3
912|29314|8
913|913|1
913|72190|8
914|914|1
915|915|1
916|916|1
916|47960|2
916|35652|6
916|23740|4
917|917|1
917|20195|2
917|106523|5
917|12209|7
917|5396|4
918|918|1
918|47697|5
918|72369|5
919|919|1
919|95400|5
919|74572|8
919|97359|2
919|113796|5
920|920|1
920|111964|2
921|921|1
921|2635|7
921|99931|4
921|66498|2
921|28333|4
922|922|1
922|108000|5
922|74916|6
922|40093|8
922|60762|6
923|923|1
923|83304|3
923|611|5
923|90715|7
923|112383|2
924|924|1
924|23788|3
924|18114|4
924|78251|3
925|925|1
926|926|1
926|106423|7
926|94184|4
927|927|1
928|928|1
928|53545|2
928|45826|8
929|929|1
929|36981|2
929|70509|5
929|95325|4
930|930|1
930|103526|5
931|931|1
931|27446|7
932|932|1
932|40846|4
932|2458|8
933|933|1
933|43449|7
933|79580|6
933|39635|7
933|49671|6
934|934|1
934|104632|3
934|40642|7
934|105186|3
934|16458|4
935|935|1
935|55027|6
935|42016|2
936|936|1
936|46294|2
936|84081|4
936|88102|6
936|94805|7
937|937|1
937|119933|6
938|938|1
938|30300|8
938|12498|3
938|100584|6
938|83717|4
939|939|1
939|77909|2
939|63962|2
940|940|1
940|35598|2
940|51764|3
940|116811|3
940|856|7
941|941|1
942|942|1
942|66025|2
942|5596|3
943|943|1
944|944|1
944|26116|2
944|100730|7
945|945|1
945|103602|4
945|32402|2
945|87189|5
946|946|1
947|947|1
948|948|1
948|28250|4
948|117162|8
949|949|1
950|950|1
951|951|1
952|952|1
952|37848|2
952|113548|2
952|114262|7
953|953|1
954|954|1
954|24898|2
954|109800|7
954|44423|8
955|955|1
955|111099|2
955|96282|8
956|956|1
957|957|1
958|958|1
959|959|1
959|41805|7
959|101458|4
959|92761|8
959|71460|5
960|960|1
961|961|1
961|15227|2
961|38665|2
961|72477|7
961|47796|4
962|962|1
962|115723|8
962|80326|7
962|90386|5
963|963|1
964|964|1
964|89605|4
965|965|1
965|110774|8
965|75569|5
965|107703|7
966|966|1
966|58001|7
966|42219|6
966|98118|2
966|50280|8
967|967|1
967|43559|8
967|18039|6
967|57525|2
968|968|1
968|42594|2
968|46366|2
969|969|1
969|35712|2
969|77319|2
970|970|1
970|35005|2
971|971|1
971|27509|3
971|16651|2
971|95919|3
971|46330|4
972|972|1
972|75128|2
972|14362|8
973|973|1
973|88002|5
973|40991|3
974|974|1
975|975|1
975|108599|3
975|59999|5
976|976|1
976|7050|4
977|977|1
977|10894|4
978|978|1
978|82390|2
978|36262|3
978|106328|6
978|86930|8
979|979|1
979|26506|6
979|19949|3
980|980|1
981|981|1
981|76804|8
981|113330|3
981|75091|8
982|982|1
982|70330|2
982|24315|6
982|15310|4
983|983|1
983|40527|8
983|94370|6
983|67456|8
983|80996|8
984|984|1
984|8531|3
985|985|1
985|16738|3
986|986|1
986|109007|5
986|33719|3
987|987|1
987|59726|3
988|988|1
989|989|1
989|3909|8
990|990|1
990|93415|2
990|94015|8
990|9132|5
990|65037|2
991|991|1
991|95740|2
992|992|1
993|993|1
993|98801|6
994|994|1
994|7021|8
995|995|1
996|996|1
996|43275|8
997|997|1
998|998|1
999|999|1
999|36218|4
999|106402|4
999|90313|2
999|109310|2
1000|1000|1
1000|95332|7
1001|1001|1
1001|114280|5
1001|5282|5
1001|29007|7
1002|1002|1
1002|9841|8
1002|95941|4
1003|1003|1
1003|70520|4
1003|25721|7
1004|1004|1
1004|13600|4
1004|106961|7
1004|16782|5
1004|58516|6
1005|1005|1
1006|1006|1
1006|32012|8
1007|1007|1
1007|64060|6
1007|106531|2
1007|17490|5
1007|81853|2
1008|1008|1
1008|9553|5
1008|85721|3
1008|111011|8
1009|1009|1
1009|28193|3
1009|33167|6
1010|1010|1
1010|88605|2
1010|76270|7
1010|18606|7
1010|23563|2
1011|1011|1
1011|104880|4
1012|1012|1
1012|50703|3
1013|1013|1
1014|1014|1
1014|76276|2
1015|1015|1
1015|109702|3
1015|48619|7
1015|69679|6
1016|1016|1
1017|1017|1
1017|25148|7
1017|1159|4
1017|74794|2
1018|1018|1
1018|105720|2
1018|39967|8
1019|1019|1
1019|114025|2
1020|1020|1
1020|80727|4
1020|17933|6
1020|45118|5
1021|1021|1
1022|1022|1
1022|1715|7
1022|78475|7
1023|1023|1
1024|1024|1
1024|107674|3
1024|88202|3
1024|34104|4
1025|1025|1
1025|21123|8
1025|102432|3
1026|1026|1
1027|1027|1
1027|91431|7
1027|53035|3
1027|83751|8
1028|1028|1
1029|1029|1
1029|116071|2
1029|94554|5
1029|41979|2
1029|10105|5
1030|1030|1
1030|108658|4
1030|102964|2
1030|60365|8
1031|1031|1
1032|1032|1
1032|77334|5
1033|1033|1
1033|14956|2
1033|106922|7
1033|119888|2
1033|16259|8
1034|1034|1
1034|28586|3
1034|66899|5
1035|1035|1
1035|6946|7
1035|22771|4
1036|1036|1
1037|1037|1
1037|22218|4
1038|1038|1
1038|52661|3
1038|100951|2
1039|1039|1
1039|51164|7
1039|14040|7
1039|34168|3
1040|1040|1
1040|9195|4
1040|84991|7
1041|1041|1
1041|87144|7
1041|14161|5
1042|1042|1
1042|5526|5
1042|103363|8
1042|63578|3
1043|1043|1
1043|45426|3
1043|54857|2
1043|118596|2
1043|80596|2
1044|1044|1
1045|1045|1
1045|59056|6
1046|1046|1
1046|10981|5
1046|65069|7
1046|50655|6
1046|88674|7
1047|1047|1
1047|46398|8
1048|1048|1
1048|17513|2
1048|85675|2
1048|6636|6
1049|1049|1
1049|33821|8
1049|44862|2
1049|88925|2
1049|9040|6
1050|1050|1
1050|57872|6
1050|8325|2
1050|21687|2
1051|1051|1
1051|71539|2
1052|1052|1
1052|115924|2
1053|1053|1
1054|1054|1
1054|43419|7
1055|1055|1
1055|14716|2
1055|22024|4
1055|76462|6
1056|1056|1
1056|106146|5
1056|5070|6
1057|1057|1
1057|116605|6
1057|32726|5
1057|21185|3
1057|20281|8
1058|1058|1
1058|63766|8
1058|5254|2
1058|25309|3
1058|19818|7
1059|1059|1
1059|16864|4
1059|74303|3
1059|58797|4
1059|101044|4
1060|1060|1
1060|73039|5
1060|13650|7
1060|21804|7
1060|27372|6
1061|1061|1
1062|1062|1
1062|40934|2
1063|1063|1
1064|1064|1
1064|25591|8
1064|48759|6
1064|24615|3
1065|1065|1
1065|48749|6
1065|19678|4
1065|98915|7
1065|105019|3
1066|1066|1
1066|28498|8
1066|54574|3
1066|32204|3
1066|73650|3
1067|1067|1
1067|3795|6
1067|52467|4
1068|1068|1
1068|70157|3
1068|66358|6
1068|8482|2
1069|1069|1
1069|101545|6
1069|10920|4
1070|1070|1
1070|18725|8
1070|44521|2
1070|39250|2
1070|21362|6
1071|1071|1
1072|1072|1
1072|12796|4
1072|82543|4
1073|1073|1
1073|62652|2
1073|20616|6
1074|1074|1
1074|67054|2
1074|77335|2
1074|87388|6
1075|1075|1
1075|17604|2
1076|1076|1
1077|1077|1
1077|53951|6
1077|44918|7
1077|98722|2
1078|1078|1
1078|58274|6
1079|1079|1
1079|44708|2
1080|1080|1
1080|88697|7
1080|81737|2
1080|6068|4
1080|53065|4
1081|1081|1
1082|1082|1
1082|41465|2
1082|35059|5
1082|57812|3
1082|6202|4
1083|1083|1
1084|1084|1
1084|74687|8
1084|55660|5
1085|1085|1
1085|23728|5
1085|37184|6
1086|1086|1
1087|1087|1
1088|1088|1
1088|87394|2
1088|57781|8
1089|1089|1
1089|110462|3
1090|1090|1
1090|113883|4
1091|1091|1
1091|268|8
1091|2068|4
1091|64553|4
1091|99409|3
1092|1092|1
1092|2456|6
1093|1093|1
1093|86964|3
1093|44610|4
1093|107013|6
1094|1094|1
1094|115201|3
1094|96960|5
1095|1095|1
1096|1096|1
1097|1097|1
1097|90263|8
1097|13063|5
1097|3159|4
1097|37205|5
1098|1098|1
1098|14435|5
1098|18050|6
1099|1099|1
1099|52436|4
1099|63662|2
1099|98653|7
1099|34391|3
1100|1100|1
1101|1101|1
1101|9967|3
1101|87015|8
1101|93747|3
1102|1102|1
1102|18769|8
1102|107611|5
1102|33780|7
1102|18529|6
1103|1103|1
1103|18125|3
1103|23018|5
1104|1104|1
1104|75444|3
1104|60982|2
1105|1105|1
1106|1106|1
1107|1107|1
1107|66118|8
1108|1108|1
1108|21168|5
1108|97088|3
1109|1109|1
1109|37194|2
1109|114845|5
1109|97696|7
1110|1110|1
1110|61577|7
1111|1111|1
1111|43507|4
1112|1112|1
1112|100023|6
1112|64313|3
1112|29582|5
1113|1113|1
1113|92638|5
1113|10157|5
1113|73997|2
1113|2281|2
1114|1114|1
1114|98014|8
1115|1115|1
1116|1116|1
1116|69582|2
1116|58604|4
1116|31969|2
1116|76785|2
1117|1117|1
1117|20194|7
1118|1118|1
1118|22902|4
1118|42070|3
1118|82938|3
1118|63843|2
1119|1119|1
1119|64135|5
1119|108407|2
1119|87061|2
1119|58163|6
1120|1120|1
1120|105435|4
1120|80113|8
1121|1121|1
1121|31162|5
1122|1122|1
1122|20579|5
1122|111587|3
1123|1123|1
1123|108943|2
1123|24502|6
1123|39920|5
1124|1124|1
1124|17003|7
1124|24975|8
1125|1125|1
1126|1126|1
1126|104433|6
1126|118044|2
1126|4860|8
1127|1127|1
1127|36041|3
1128|1128|1
1128|14968|4
1129|1129|1
1130|1130|1
1130|66613|2
1130|3324|6
1130|79974|3
1130|77779|4
1131|1131|1
1132|1132|1
1132|4216|6
1132|116868|4
1133|1133|1
1133|67502|7
1133|70917|2
1133|116761|2
1134|1134|1
1135|1135|1
1135|106021|4
1135|71196|8
1136|1136|1
1136|11278|3
1136|91939|6
1137|1137|1
1137|48241|5
1138|1138|1
1138|102581|6
1138|44847|8
1138|52737|2
1139|1139|1
1139|78288|2
1139|110131|2
1139|6374|8
1140|1140|1
1140|110353|5
1140|88248|2
1140|10913|7
1141|1141|1
1142|1142|1
1142|6357|3
1142|10639|4
1142|63507|3
1143|1143|1
1143|103786|4
1143|79437|2
1143|303|6
1144|1144|1
1144|25199|6
1144|78872|4
1144|36593|2
1144|111847|6
1145|1145|1
1145|6342|4
1145|60147|6
1146|1146|1
1146|93011|7
1146|46121|4
1147|1147|1
1147|90719|5
1147|116693|3
1147|29818|2
1148|1148|1
1148|33842|7
1148|41629|2
1149|1149|1
1149|80682|2
1149|65904|2
1150|1150|1
1151|1151|1
1151|80392|3
1151|74178|2
1151|84952|2
1152|1152|1
1152|7579|3
1152|102950|8
1152|49691|7
1153|1153|1
1153|20038|3
1153|63168|4
1153|20359|2
1154|1154|1
1154|97206|5
1155|1155|1
1156|1156|1
1156|26888|2
1157|1157|1
1158|1158|1
1158|61642|6
1158|99744|3
1159|1159|1
1160|1160|1
1160|65394|6
1160|111678|8
1161|1161|1
1161|117191|3
1162|1162|1
1163|1163|1
1163|24461|2
1164|1164|1
1164|50164|6
1165|1165|1
1166|1166|1
1166|87056|5
1166|64750|6
1166|20479|2
1167|1167|1
1167|10166|8
1167|90381|2
1167|99433|7
1168|1168|1
1168|52379|6
1169|1169|1
1169|60559|7
1170|1170|1
1171|1171|1
1171|104602|7
1171|54528|8
1172|1172|1
1173|1173|1
1173|118340|4
1173|10089|3
1173|57553|5
1173|11849|4
1174|1174|1
1174|113106|5
1175|1175|1
1175|34129|2
1175|31556|5
1175|56510|2
1175|65621|7
1176|1176|1
1177|1177|1
1177|1453|8
1177|71633|8
1177|510|4
1178|1178|1
1179|1179|1
1179|22200|5
1179|95746|2
1179|45150|5
1179|6495|4
1180|1180|1
1181|1181|1
1181|11653|6
1181|75994|2
1182|1182|1
1182|109684|5
1182|105873|8
1182|80988|4
1183|1183|1
1183|643|5
1183|98071|7
1183|94371|6
1183|7024|5
1184|1184|1
1184|12877|6
1184|19704|3
1184|67906|7
1184|101940|3
1185|1185|1
1185|64422|2
1186|1186|1
1186|79000|5
1186|84278|7
1186|92560|8
1187|1187|1
1187|44396|8
1187|9212|4
1187|95478|2
1188|1188|1
1188|1271|3
1189|1189|1
1189|43331|4
1189|48622|2
1189|57795|2
1189|45736|2
1190|1190|1
1190|70716|6
1191|1191|1
1191|8859|2
1191|64345|4
1191|64513|2
1192|1192|1
1193|1193|1
1193|97777|8
1193|20891|5
1193|34498|2
1194|1194|1
1194|98140|6
1194|69110|2
1194|59811|8
1195|1195|1
1195|16607|6
1195|60427|4
1196|1196|1
1196|81726|7
1196|12524|6
1196|85573|4
1196|72260|7
1197|1197|1
1197|25053|6
1197|36316|2
1197|6368|2
1197|101653|2
1198|1198|1
1198|114750|2
1198|61404|4
1199|1199|1
1200|1200|1
1201|1201|1
1201|49340|2
1202|1202|1
1202|65849|2
1202|114739|5
1202|108051|3
1203|1203|1
1203|59246|2
1204|1204|1
1204|43803|6
1204|30879|2
1205|1205|1
1205|37666|6
1206|1206|1
1207|1207|1
1208|1208|1
1208|5584|5
1208|17196|4
1208|91078|2
1208|108867|8
1209|1209|1
1209|89211|4
1209|25063|6
1209|66199|3
1210|1210|1
1210|68329|8
1210|91554|2
1210|102240|7
1210|83873|4
1211|1211|1
1211|110016|7
1211|54339|2
1211|34842|6
1212|1212|1
1212|15975|6
1212|11244|4
1213|1213|1
1214|1214|1
